uuid,awadhi_text,hindi_text,english_text
a35aaadb-2d70-4bc4-ae4d-ab99a53a4bbc,"सामान्यत: दुआरे बियाह होत है अउर रात के समय बिवाह होत है । बिवाह से सम्बन्धित पांच रसम होत है उनकय उददेश्य लडका-लडकी कय जीवन सुखी रहय । जब बियाह कय तारीख रखी जात है तब बियाह कय समय अउर दिन निश्चित कीन जात है । बियाह के रसम मा घर परिवार ,गाँव अउर नात-बात जा थें न्योते ।","सामान्यतः द्वार द्वार विवाह होता है और रात के समय भी विवाह होता है। विवाह से सम्बंधित पांच रस्में होती हैं, जिनका उद्देश्य होता है कि लड़के-लड़की का जीवन सुखी रहे। जब विवाह की तारीख तय की जाती है, तो उस समय और दिन को भी निश्चित किया जाता है। विवाह की रस्मों में घर, परिवार, गाँव और नाते-बाते भी शामिल होते हैं।","Generally, marriages take place through a door and the wedding takes place at night. There are five customs related to marriage, their purpose being to ensure the happiness of the boy and girl in their married life. When the date for marriage is decided, the time and day of marriage are also fixed. The customs of marriage include invitations sent to relatives, the village, and acquaintances at home."
5907ac86-73a8-4fa1-8159-774701357788,"बियाह के रसम के समय मनई कोनव मुख्य दिशा मा मुँह कय्के नही बैठा थें । बियाह कय रसम कय बिधी लावा,परछना,सात फ़ेरा लेना,सिन्दूर लगाना होता है । बियाह के रसम मा सामान लागत है हलदी अक्षत,सूप,दियाँ तेल,बत्ती हर चीज लागत है । बियाह के रसम पंडित करा थीं ।","शादी के अवसर पर मानवी कानून की प्रमुख दिशा में मुंह को कहीं से भी बैठने से रोका गया था। शादी के रस्म को क्या करने के लिए, मांग तीका लगाना, सात फेरों का आयोजन करना, सिंदूर लगाना आदि समय होता है। शादी के रस्म में चीजों की कीमत होती है, हल्दी, अक्षत, सूप, दिये, तेल, बहुत सी चीजें शामिल होती हैं। शादी के रस्मों को पंडित करता है।","During the customs of the wedding, the manai (traditional wedding platform) was not placed in the main direction. The customs of the wedding include bringing the groom, putting on the veil, taking seven rounds, and applying sindoor. Items such as turmeric, Akshat (sacred rice), soup, oil, and lamps are necessary for the wedding customs. The pandit (priest) officiates the wedding customs."
1dc8ec78-754d-448d-a36a-84d148ea37d0,"बियाह के बाद बहुभोज होत है वोहमन नमकीन मीठा पकवान बनत है । बियाह कय रसम कय व्यवस्था पापा करा थीं अउर खर्चा पापा उठावा थें । बियाह से सम्बन्धित कोनव जानकारी साझा नही करा चाहित । हमरे समाज मा सुध,तेरही,बरखी म्रित्यु से सम्बन्धित रसम होत है । समान्यत:दुआरे अउर शाम के टाइम म्रित्यु कय रसम होत है ।","बियाह के बाद बहू का भोज होता है जिसमें नमकीन और मीठे पकवान बनते हैं। बियाह को लेकर भेंट विधि की व्यवस्था पिताजी करते हैं और खर्च पिताजी उठाते हैं। बियाह से संबंधित कोई जानकारी शेयर नहीं की जाती। हमारे समाज में सुध, तिरोही, बरखी की मृत्यु से संबंधित रस्में होती हैं। आमतौर पर दिन के दौरान और शाम के समय मृत्यु की रस्म होती है।","After the wedding, there is a feast where both salty and sweet dishes are prepared. The wedding customs and rituals were decided and the expenses were taken care of by the father. Information related to the wedding is not shared with everyone. Our society has customs and rituals related to birth, puberty, and death. Usually, at the door or during the evening, there is a ritual related to death."
c4e44ea0-1ab4-48eb-aaad-9ab662a0649c,"म्रित्यु से सम्बन्धित तीन रसम होत है उनकय उद्देश्य अहय की मनई के आत्मा का शान्ती मिलय । म्रित्यु के रसम मा घर-परिवार,गाँव अउर नात-बात का न्योता जात है । म्रित्यु के रसम मा मनई कोनव मुख्य दिशा मा मुँह कय के नही बैठते । म्रित्यु के रसम कय तीन बिधि अहय ।","मृत्यु से संबंधित तीन रस्म होते हैं, जिनके उद्देश्य अमरता की प्राप्ति व दिल की शांति होती है। मृत्यु रस्मों के द्वारा घर-परिवार, गांव और नाते-बाते का याद दिलाया जाता है। मृत्यु रस्मों के द्वारा मनुष्य को अपने मुँह को ऋणी नहीं बैठना चाहिए। ये तीन रस्म अमरता का रास्ता प्रशस्त करने का कारण होते हैं।","There are three customs related to death, with the goal of attaining peace for the soul of the departed. These customs of death involve inviting family, community, and loved ones to pay their respects. During these customs, the face of the deceased is not turned towards the main direction. There are three ways in which death customs are carried out."
2198eb53-f98f-45fe-83ed-9a58ff61eb66,"म्रित्यु के रसम मा हलदी ,चावल ,धूपबत्ती,घी आदि चीज लागत है । म्रित्यु कय रसम पंडित पूरा करा थीं । म्रित्यु के रसम के बाद तेरही अउर बरखी होत है वोहमन पूडी-सब्जी,कचौडी पकवान बनत है । म्रित्यु के रसम कय खर्चा उनके घर वाले उठावा थे अउर व्यवस्था वही करा थे ।","मृत्यु के रस्मा में हल्दी, चावल, धूपबत्ती, घी आदि चीजें लगती हैं। मृत्यु का रस्म पंडित ने पूरा किया था। मृत्यु के रस्म के बाद तहवार और भोज बनते हैं, जैसे फिरनी-सब्जी, कचौड़ी पकवान बनते हैं। मृत्यु के रस्म का खर्च परिवार के लोग उठाते हैं और वही उनकी व्यवस्था करते हैं।","The rituals for death include turmeric, rice, incense, ghee, and other items. The pundit completes the rituals for death. After the rituals for death, thirteen days of mourning occur and they make poori-sabzi, kachaudi, and other dishes. The expenses for the death rituals were taken care of by their household and the arrangements were made by them."
28c2553a-ad41-4817-bef4-c1b9097a91aa,कोनव अउर जरुरी ब्योरा नही दिया चाहित म्रित्यु से सम्बन्धित । हमरे समाज मा लरिका के जन्म के बाद छठ्ठी नाम कय रसम हो थय अउर वोकरे बाद निकासन हो थय जेहमन लरिका कय नामकरन हो थय । हमरे समाज मा जादातर नामकरन कय रसम आँगन मा दुआरे या घर पय हो थय अउर ई रसम जादातर दिन मा हो थय ।,कौनव और जरूरी ब्योरा नहीं दिया जाता जो मृत्यु से संबंधित हो। हमारे समाज में लड़की के जन्म के बाद छठी नामकरण की रस्म होती है और उसके बाद निकासने की भी रस्म होती है जिसमें लड़की को नामकरण किया जाता है। हमारे समाज में आमतौर पर नामकरण की रस्म आंगन में द्वार या घर पर होती है और यह रस्म आमतौर पर दिन में ही होती है।,"In our society, it is not necessary or important to perform rituals related to death. After the birth of a girl in our society, the sixth day is celebrated as a ritual and after that, the naming ceremony takes place. In our society, the tradition of naming usually takes place at the entrance of the courtyard or in the home, and this tradition is usually carried out during the day."
ac726ea0-9d62-4568-baa9-05e8d578af49,लरिका के जन्म के छठवें दिन छठ्ठी अउर ग्यारहवें दिन नामकरन कय रसम हो थय जेहमा लरिका कय नामकरण करा जा थय येहकय उददेश्य यह बाय की जन्म के दसयें ब्राह्मण मे जन्म के दसयें दिन क्षत्रिय में बारहवें दिन वैश्य मे पन्द्रहवें दिन अउर शूद मे एक माह में पवित्र माना जाता है ।,"लरिका के जन्म का छठवाँ दिन और नामकरण का ग्यारहवाँ दिन मनाया गया था। इस अवसर पर लरिका का नामकरण किया गया था, जिसका उद्देश्य यह था कि वह दसवें दिन ब्राह्मण, बारहवें दिन क्षत्रिय, पन्द्रहवें दिन वैश्य और एक माह में शूद में जन्मे लोगों के बीच पवित्र बने।","On the sixth day of Lariqa's birth and the eleventh day of her birth, the naming ceremony was held according to tradition. This ceremony is held for the purpose of dividing a person into four classes, with the tenth day being for people born into the Brahmin class, the eleventh day for the Kshatriya class, the fifteenth day for the Vaishya class, and one month for the Shudra class, as per tradition."
3d943bb5-d996-4223-a45a-2d9c7fd8bc91,"जन्म अउर नामकरण कय रसम जनम के समय से हिसाब से पंचाग देख के निश्चित कीन जात है । जनम अउर नामकरण के रसम मा मामा-मामी,नाना-नानी,दीदी-जीजा,बुआ-फ़ुफ़ा,मौसी-मौसा अउर समाज के तथा गाँव-परिवार के सभी लोगन का न्योता जा थय । जनम अउर नामकरण के रसम मा लरिका के माता-पिता पूरब दिशा मा मुँह कयके अउर अन्य लोगन के खातिर कोनव खास दिशा निश्चित नही कीन गय अहय ।","जन्म और नामकरण के रस्म जन्म के समय से हिसाब से पंचांग देखकर निश्चित किया जाता है। जन्म और नामकरण के रस्म में मामा-मामी, नाना-नानी, दीदी-जीजा, बुआ-फ़ूफा, मौसी-मौसा और समाज के सभी लोगों का न्योता जा था। जन्म और नामकरण के रस्म में लेरिका के माता-पिता पूर्व दिशा में मुह करके और दूसरे लोगों के लिए कोई ख़ास दिशा निश्चित नहीं की गई थी।","The ritual of birth and naming is determined according to the Panchang, which is observed at the time of birth. In the rituals of birth and naming, invitations are sent to all the members of the family and society, such as uncles, aunts, grandparents, brothers-in-law, and aunts, as well as all the people of the village and the community. It is not certain which direction should be faced by the parents of the child or other people for the sake of the child's well-being."
255ddf17-2b24-492b-a65e-e724674e8e72,"जनम के रसम मा सूप मा अनाज,गौर,सुपारी रखके नाउन पूजा-पाठ करावा थीं अउर नामकरण के रसम मा पान पय सुपारी सोना रख के राशी कय नाव काने मा बोला जा थय । जनम के रसम मा सूप,अनाज,गौर,सुपारी,लोहबान अउर नामकरण के रसम मा पान सुपारी,स्वर्ण सब चीज लागा थय ।","जन्म की रस्म में सूप में अनाज, गौर, सुपारी रखकर नाम पूजा-पाठ कराई जाती थी और नामकरण की रस्म में पान, पाय सुपारी और सोना रखकर राशि कय नाम का बोला जाता था। जन्म की रस्म में सूप, अनाज, गौर, सुपारी, लौहबान और नामकरण की रस्म में पान, सुपारी, सोना और सभी चीजें लगाई जाती थीं।","During the birth ceremony, grains, cow, and betel nuts were kept in a bowl and offered during the prayers. In the naming ceremony, a betel leaf with a slice of gold was kept in front and the name was whispered in the ear. In the birth ceremony, soup, grains, cow, betel nuts, and iron were used, while in the naming ceremony, betel leaf, betel nut, and gold were used."
2dd3c42d-c2ee-41d1-9936-e4e0be1e49ce,"लडिका कय नामकरण लडिका कय दादा करा थीं अउर हाथें मा पान-सुपारी,स्वर्ण लयके राशी कय नाम लडिका के काने मा बोला जा थय । जनम के रसम लडिका के बुआ,माता-पिता तथा पंडित अउर नाउन मिलके करा थीं अव नामकरण कय रसम लडिका कय दादा करा थें ।","छोटी लड़की का नामकरण छोटी लड़की के दादा उसे स्वर्ण और पान-सुपारी दे रहे थे, और उसके कानों में बोले जा रहे थे। जन्म के रस्म में छोटी लड़की की बुआ, माता-पिता और पंडित उसका नाम तय करने में मिलकर काम कर रहे थे। और उसके नामकरण का रस्म छोटी लड़की के दादा कर रहे थे।","The girl's naming ceremony was being done by her grandparents, with their hands full of betel leaves, supari (betel nut), and gold coins. The name chosen for the girl was whispered in her ear. The girl's aunt, parents, and the priest performed the traditional rituals and the naming ceremony was done by her grandmother."
8c791c15-9cc8-49fd-94d7-187195f0d435,"जनम अउर नामकरण के रसम के बाद एक भोज हो थय जेहमन सबै सब रिश्तेदार,परिवार,गाँव तथा समाज के सब लोगन का बोलावा जा थय येहमन खास तौर पूडी-सब्जी,दाल-चावल तथा अउर कइव प्रकार कय खाना बना थय । लरिका कय जनम अउर नामकरण कय समय कय रसम लरिका कय माता-पिता,दादा-दादी तथा बुआ करा थें अउर खर्चा माता-पिता उठावा थें ।","जन्म और नामकरण की रस्म के बाद एक भोज होता था जिसमें सभी रिश्तेदार, परिवार, गाँव और समाज के सभी लोगों को बुलाया जाता था। इस खास अवसर पर पूरी-सब्जी, दाल-चावल और अन्य तरह के भोजन बनाया जाता था। लड़की के जन्म और नामकरण के समय प्रथम इन रस्मों को माता-पिता, दादा-दादी और बुआ अपने खर्चे द्वारा करते थे।","After the birth and naming ceremony, a feast was held where all relatives, family members, people from the village and society were invited. This feast included special dishes like poodi-sabzi, dal-chawal and other types of food. The girl's birth and naming ceremony was a time when her parents, grandparents and other aunts and uncles would incur expenses."
fc3286dc-161f-4a94-aedb-04eea43a3798,जनम अउर नामकरन कय रसम अलग-अलग जगह पय अलग-अलग तरीके से कीन जा थय । हमरे समाज मा लडिका-लडकी शादी से पहिले केवल गोदभराई नामक रसम मा मिला थें। वोकरे बाद शादी के बाद ही मिला थीं शादी के पहिले नही मिल सकतें ।,"""जन्म और नामकरण के रस्म अलग-अलग जगहों पर अलग-अलग तरीकों से किए जाते थे। हमारे समाज में लड़का-लड़की के विवाह से पहले केवल गोदभराई के नामकरण की रस्म थी। लेकिन शादी के बाद ही वो मिल सकते थे, शादी के पहले नहीं।""","In our society, birth and naming ceremonies are celebrated differently in different places and in different ways. In our society, before the marriage of a boy and girl, they would only meet during the ""god bharai"" ceremony. After the marriage, they were allowed to meet, but not before the marriage."
b61758c8-3c97-4739-ae7e-8e7e098ed253,हमरे समाज मा लडकी के शादी के लिये लडकी के माता-पिता लडिका के घर लडकी कय रिश्ता लयके जा थें अउर शादी कय बात-चीत करा थें । लडकी के लिये लडका अउर लडका के लिये लडकी खोजय कय जिम्मेदारी मुख्यत: लडकी के माता-पिता कय हो थय ।,हमारे समाज में लड़की की शादी के लिए उसके माता-पिता लड़की को अच्छा संबंध लड़का के घर ले जाने की बात करते हैं और शादी के लिए बातचीत करते हैं। लड़की के लिए उचित लड़का और लड़के के लिए उचित लड़की ढूंढने की जिम्मेदारी लड़की के माता-पिता के मुख्यतः उपर होती है।,"In our society, the girl's parents go to the girl's house to find a suitable match for her marriage, and they have discussions about marriage. It is mainly the responsibility of the girl's parents to find a boy for their daughter and vice versa."
63553026-85b9-4612-bd56-97767f38991f,"हमरे समाज मा विवाह से सम्बन्धित रसम मा द्वार-पूजा,पांव-पूजा,विवाह,खिचडी,थैली अउर परछन नामक रसम हो थय । वियाह कय रसम घर के बाहर माडव मा तथा घर के भीतर कोहवर मा हो थय अउर ई रसम मुख्यत:रात मा हो थय ।","हमारे समाज में विवाह से संबंधित रस्मों में द्वार पूजा, पांव पूजा, विवाह, खिचड़ी, थाली और परछन नामक रस्में होती हैं। विवाह के इन रस्मों की संरक्षणार्थ शायद घर के बाहर महंगुशी में और घर के अंदर घर में होती हैं और ये रस्में मुख्य रूप से रात में होती हैं।","In our society, there are customs related to marriage such as door-worship, feet-worship, wedding, khichdi, and exchange of gifts called parchan. The marriage customs are performed outside the house, on the doorstep, and inside the house, mainly during the night."
ba805aa3-c90d-4056-aa8e-7cafff0614ee,"बियाह से सम्बन्धित रसम मा बरात आवा थय ,द्वार-पूजा हो थय, ,पाँव-पूजा हो थय,कन्यादान हो थय वोकरे बाद सुबह खिचडी हो थय थैली हो थय परछन हो थय अउर ई सब कय उददेश्य केवल विवाह का सम्पन्न कराउब अहय ।","""बियाह से संबंधित रस्म थी, द्वार-पूजा हुई, पाँव-पूजा हुई, कन्यादान हुआ, उसके बाद सुबह खिचड़ी बनाई गई, थैली बनाई गई, परछान था और यह सब केवल शादी का समापन करने के लिए था।""","The marriage related rituals were completed, followed by the welcome ceremony, foot-washing ceremony, and the giving away of the bride. After the wedding, in the morning, a dish of khichdi was prepared and packed along with other gifts and offerings. All of this was done with the sole purpose of completing the marriage ceremony."
2445136a-cb0a-47ef-b93d-70ebbb372eb0,"बियाह के रसम कय दिन अउर समय मुहुर्त अउर लगन के हिसाब से पंडित जी पंचाग देख के निश्चित करा थें । बियाह के रसम मा मामा-मामी,नाना-नानी,बुआ-फ़ूफ़ा,मौसा-मौसी,दीदी-जीजा अउर अन्य रिश्तेदार जेतना हयं गाँव अउर समाज के सब लोग न्योता जा थें ।","बियाह के रसम कय दिन और समय के मुहूर्त और लगन के अनुसार पंडित जी पंचाग को देख कर निश्चित करते हैं। रसम के समय दादा-दादी, नाना-नानी, बुआ-फूफा, मौसा-मौसी, दीदी-जीजा और अन्य रिश्तेदारों को गाँव और समाज के सभी लोग निमंत्रित करते हैं।","The pandit ji will determine the date, auspicious time and auspicious moment for the wedding according to the Panchang. The customs of the wedding include inviting all the relatives such as maternal uncle and aunt, grandparents, paternal aunt and uncle, sister-in-law and brother-in-law, and all other members of the village and society."
172d6cfb-f07f-48cf-ab89-29138dbaee63,"बियाह के रसम मा दुल्हा अव दुल्हिन पूरब के दिशा मा मुँह कयके बैठा थें बाकी अउर अन्य लोगन के खातिर कोनव दिशा निर्धारित नही अहय जेहमुन मूड कहय बैठ सका थीं । बियाह के रसम मा पाव-पूजा हो थय जेहमन लडकियय के माता-पिता अउर अन्य रिश्तेदार श्रेष्ठ,विवाहित लोग लडकी अव लडका के पाँव-पूजा थें अउर विवाह के रसम नाउन,धोबिन,बुआ मिलके सम्पन्न करावा थीं ।","विवाह के रस्म में दूल्हा और दुल्हन पूर्व की ओर मुख करके बैठे थे, बाकी लोगों के लिए कोई नििर्देश नहीं था कि कौन सी ओर बैठें, जहां उन्हें आराम से बैठने को मिले। विवाह के रस्म में पाव-पूजा हुई, जहां लड़कियों के माता-पिता और अन्य रिश्तेदार आये और अच्छे विवाहित लोग लड़की और लड़का के पाव-पूजा करे और विवाह के रस्मों में नाउन, धोबी, बुआ आदि सहयोग कर दिया गया।","During the wedding ceremony, the groom and bride sit facing east, while others sit in any direction they please according to their mood. The customs of the wedding included the worship of the bride and groom by their parents, relatives, and elders. After the wedding rituals, the new bride and groom are blessed by the barber, washerwoman, and aunt to bring them prosperity and happiness."
9a14c2b0-664c-4137-92b0-5701e9b4dca4,"बिवाह के रसम मा हलदी,चन्दन,लावा,छूल की लकडी,अउर सिन्दूर,मूसर,खैलर,लोढा अउर कइव चीज लागा थें । बिवाह कय रसम लडकी के माता-पिता,पंडित,नाउन,धोबिन,बुआ आदि सब लोग मिल ले करा थें । बियाह के पहिले मायन के रसम मा भोज हो थय जेहमन पूडी-सब्जी,दाल-चावल,रोटी,दही-बडा सब कुछ बना थय अउर बियाह के बाद भोजरउट कय पूजा हो थय जेहमन दाल-चावल,सब्जी-रोटी,कढी,दही-बडा अउर खीर अउर फ़ुल्लौरी अउर उरद कय दाल,अरहर कय दाल अउर कई तरह कय भोज बना थें ।","विवाह के रस्म में हल्दी, चंदन, लौवा, छूल की लकड़ी, सिंदूर, मूसर, खैलेर, लोढ़ा और कई तरह की चीजें लगाई जाती हैं। विवाह में लड़की के माता-पिता, पंडित, नाऊण, धोबिन, बुआ और अन्य सभी लोग एकत्र होकर रस्मों को संपादित करते हैं। विवाह के पहले शादी की रस्म में भोज होता है जिसमें प्लूडी-सब्जी, दाल-चावल, रोटी, दही-बड़ा और अन्य सब कुछ बनाया जाता है, और शादी के बाद भोजरउट की पूजा होती है जिसमें दाल-चावल, सब्जी-रोटी, कढ़ी, दही-बड़ा, खीर, फ़ुल्लौरी, उरद की दाल, अरहर की दाल और अन्य तरह के भोज बनाये जाते हैं।","The marriage customs included applying turmeric, sandalwood, and ash from burnt wood, and applying sindoor, musar, khairar, lodha, and other items. Parents of the girl, pandit, barber, aunt, and others all came together to participate in the wedding rituals. Before the wedding, there was a feast which included poodi-sabzi, dal-rice, roti, and dahi-vada. After the wedding, a bhojrout (farewell feast) was held which included dal-rice, sabzi-roti, kadhi, dahi-vada, kheer, fulwari, and urad dal, arhar dal, and various other dishes."
0d70ede8-bf57-4e69-a827-41c1e16a2fed,"बियाह के रसम कय व्यवस्था लडकी-लडका के माता-पिता करा थें अव खर्चा भी माता-पिता उठावा थें । बियाह के रसम मा बारात आवा थय बारात आये के बाद दुआरे कय पूजा हो थय दुआरे के पूजा के बाद जयमाल हो थय,जयमाल ले बाद पाव-पूजा हो थय,पाव-पूजा के बाद कन्यादान हो थय। फ़िर विवाह हो थय फ़िर सुबह खिचडी हो थय खिचडी के बाद थैली हो थय। थैली के बाद परछ्न हो थय अउर वोकरे बाद वि लडकी कय विदाई हो थय। येकरे बाद विवाह सम्पन्न होय जा थय ।","शादी के रस्म की व्यवस्था कैसे होती है, लड़की-लड़के के माता-पिता वह करते हैं और खर्च उनका ही होता है। शादी के दिन बारात आती है और बारात आने के बाद द्वार पर पूजा होती है। पूजा के बाद जयमाल होती है, फिर जयमाल के बाद पाव-पूजा होती है, उसके बाद कन्यादान होता है। उसके बाद शादी होती है और सुबह खिचड़ी बनती है। खिचड़ी के बाद थैली बनती है और फिर पर्छन होता है। और इसके बाद विदा होती है और विवाह सम्पन्न होता है।","The customs of a wedding involve the arrangement made by the parents of the bride and groom, who bear all the expenses. After the wedding ceremony, the baraat (groom's wedding procession) arrives and then prayers are offered at the doorstep. After the prayers, the bride and groom exchange flower garlands (jaymala). Then there is the ritual of washing the feet of the bride and groom (paav-puja), followed by the kanyadaan (giving away of the bride). Then the marriage takes place and after that, a khichdi meal is served. After the meal, a bag of gifts (thaali) is exchanged between the families and then the bride's departure (vidai) takes place. Finally, the wedding is completed and the couple are officially married."
68244496-0f06-4b6d-b4e3-ff9e2bf86e85,"मृत कय रसम सामान्यत: बगिया मा अउर दुआरे हो थय अउर यह दिन मा हो थय । मृत के रसम मा दस दिन पय बार बना थय ग्यारहें दिन श्राद्ध हो थय,तेरा दिन पय तेरही हो थय अउर एक साल के अन्दर बरखी हो थय इहकय सबकय उद्देश्य केवल मृत आत्मा कय शान्ति कय हो थय ।","मृत के रसम आमतौर पर बगीचे में और द्वारों के पास ही होते हैं और ये दिन में ही होते हैं। मृत के लिए दस दिन पर बार पांच बनाए जाते हैं और ग्यारहवें दिन श्राद्ध होते हैं, उसके बाद तेरहवें दिन और एक साल के अंदर बारहवें दिन पर यह सब होता है। इन सबको उद्देश्य केवल मृत आत्मा की शांति के लिए ही होता है।","According to tradition, after a person passes away, there are usually 12 days of rituals and ceremonies held in their garden and at their door on that day. On the tenth day, there is a funeral feast, followed by the eleventh day of worship and the thirteenth day of yearly mourning. All these events are meant to bring peace to the departed soul."
d7afce55-40ee-4cd5-9dc3-642d2c66e34d,मृत के रसम मा सबय रिश्तेदार गाँव तथा समाज के सब लोगन का न्योता जा थय । मृत के रसम मा मृत कय रसम निभावय वाला मुख्यत:दक्षिन दिशा मा मुँह कयके बैठा थय अउर सब लोग चाहे जौने दिशा मा मुँह कयके बैठयं ।,"मृत के रस्म में सभी रिश्तेदार, गाँव और समाज के सभी लोगों को न्योता दिया गया था। मृत के रसम में मुख्यत: दक्षिण दिशा में बैठे हुए निभाए जाते थे और सभी लोग चाहे वे जो भी दिशा में बैठे हों, वे सभी लोग अपने मुँह की दिशा में बैठते थे।","During the funeral, all relatives, villagers, and members of society were invited. The main person conducting the funeral rites was sitting facing the south, while all others could sit facing whichever direction they preferred."
47f0d167-8175-4746-8e9a-62c19d8304be,मृत के रसम मा दस दिन पय बार बना थय जेहमा घर के सभी पुरुष का बार बनवावय का परा थय ग्यारह दिन पय श्राद्ध हो थय जेहमा मृत आत्मा के लिये कुछ विशेष रसम हो थय ग्यारह पिण्डा बनावा जा थय पिण्डा कय पूजा हो थय तथा तेरा दिन पय तेरही हो थय जेहमन मृत आत्मा के शान्ति के लिये कुछ रसम कीन जात है अउर रसम सम्पन्न भये के बाद एक भोज कीन जात है ई मृत्यु के रसम कय विधि आय ।,"""मृत के रसम में दस दिन पूर्ण होते हैं, जिसमें घर के सभी पुरुषों के लिए एक विशेष बार बनवाया जाता है। यह दस दिन प्रारम्भिक रूप से श्राद्ध होते हैं, जिसमें मृत आत्मा के लिए कुछ विशेष रस्में की जाती हैं। ग्यारह पिंडों का बनावा जाता है जिसका पूजन किया जाता है और ये दस दिन की अंतिम पूजा होती है। इन दस दिनों में मृत आत्मा के शांति के लिए कुछ रस्में की जाती हैं और रस्मों के समापन के बाद एक भोज किया जाता है। ये हैं मृत्यु के रस्म के विधि।""","In Awadhi culture, after a person's death, there is a tradition of performing certain rituals for eleven days. During these eleven days, a special ritual, called ""shradh,"" is performed for the departed soul. This ritual includes preparing eleven pindas (rice balls) and offering them in worship. On the thirteenth day, a feast is held in the memory of the deceased, and certain rituals are performed for the peace of the departed soul. Once all the rituals are completed, a meal is shared among the family members and the community. This is the traditional way of observing the rites after a person's death."
3c782122-6c5e-4cbc-8b8c-dbfec578811a,"मृत्यु के रसम मा बाँस,चन्दन की लकडी,फ़ूल,माला,घी,हलदी,सफ़ेद कफ़न,तथा तेरही अउर श्राद्ध की रसम मे भात के लडडू,जेहका पिण्डा कहा जा थय आदि चीज लागा थय । मृत्यु कय रसम पुत्र अउर नाती करा थें अगर पुत्र नही अहयं तव पति मृत्यु कय रसम करा थय ।","""मृत्यु के अनुष्ठान में बांस की चटाई, चन्दन की लकड़ी, फूल, माला, घी, हल्दी, सफेद कफन, और तेरहवीं में भात के लड्डू, जिसे पिंड कहा जाता है, आदि सहित कुछ और चीजें शामिल होती थीं। यदि पुत्र नहीं था तो पति ही इस रसम को करता था।""","According to the tradition of death, bamboo, sandalwood, flowers, garlands, ghee, turmeric, and white cloth were used in the funeral rites, along with singing rice balls for the thirteen days of shraddha. If a son is there, he performs the tradition of death, otherwise the husband performs the tradition of death."
1071789f-f8d5-49c0-8ded-320c985028c1,"मृत्यु के ग्यारहें दिन श्राद्ध मा दाल-चावल,सब्जी-रोटी,अउर तेरही वाले दिन पूडी-सब्जी श्राद्ध वाले दिन पूडी-सब्जी अउर आप जो चाहैं बनवाय सका थें । मृत कय अर्सम कय खर्च मृत आत्मा के पुत्र,नाती या पिता उठावा थें । मृत आत्मा का मृत के बाद सफ़ेद कफ़्फ़न मा लपेट के अन्तिम संस्कार के लिये लै जावा जा थय हुँआ उनकय उनका दफ़नावा या जलावा जा थय ई रसम पिता-पति या पुत्र करा थें वोकरे बाद दस दिन पय बार बन थय ग्यारहें दिन श्राद्ध हो थय तेरा दिन पय तेरही हो थय अउर एक साल के अन्दर बरखी हो थय येकरे बाद मृत आत्मा का शान्ति मिला थय ।","मृत्यु के ग्यारहवें दिन श्राद्ध में दाल-चावल, सब्जी-रोटी, और तेरहवें दिन पूडी-सब्जी बनवाकर आप जो चाहें उससे साँसारिक खर्च उठाएं। आपके पिता, बेटे अथवा सुत्रीधार अपने मृत पिता के लिए श्राद्ध कर और मृत पिता की आत्मा को सफेद कफन से धांपकर अंतिम संस्कार के लिए ले जाएं। उनकी दफनाई अथवा जलाई जाए। इस रिवाज को पिता-पति या लोगों द्वारा पुत्र करें। इसके बाद दस दिन तक हर दिन श्राद्ध किए जाएं। तेरहवें दिन को तेरेहवाले रूप में मनाया जाए और एक साल के अंतराल में बारहवें दिन मृत्यु को बारखी अर्थात शांति मिल जाए।","On the eleventh day after death, dal-chawal (lentils and rice), sabzi-roti (vegetables and bread) are offered in the shraadh (death anniversary ritual), and on the thirteenth day, poodi-sabzi (fried bread and vegetables) can also be served as desired. The expenses for the deceased soul are to be incurred by their son, relative or father. The deceased soul is wrapped in a white shroud and taken for the final rites. After their funeral, this tradition is followed by the father, husband, or son for ten days, and on the eleventh day, the shraadh is performed. After twelve months, a bhojan (feast) is held, and then the departed soul finds peace."
